Sexo,IdadeEvasao,PeriodoEvasao,baixorendimentonasdisciplinas,cenáriopolíticoeconômicoinstável,desinteressecomcursoescolhido,desinteressecomcursosuperioremgeral,desligamentoporcoeficienteabaixode3doissemestreconsecutivos,desligamentoporprazomáximo,desligamentoporreprovaçõesemtodasdisciplinasdoissemestresconsecutivos,dificuldadenaáreaescolhida,distanciamentodafamília,faixasalarialnãopromissora,fimderelacionamento,incompatibilidadedetempoentretrabalhoeestudo,oportunidadedeingressoemoutrafaculdadecommesmocurso,oportunidadedeingressoemoutrafaculdadeemcursodiferente,oportunidadedeingressonaufopemcursodiferente,oportunidadedeingressonoiceaemcursodiferente,oportunidadedetrabalho,perdasdeentesqueridos,problemadeadaptaçãocomocurso,problemascomaprendizadoemrelaçãoaoconteúdo,problemascomprofessoresespecíficos,problemascomumadisciplinaemespecífico,problemasfamiliares,problemasfinanceiros,problemaspsicológicos,positive_sent_pt,negative_sent_pt,positive_sent_en,negative_sent_en,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Cluster
1,22.0,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.059162709746090135,0.26049018353308256,-0.6762184737622668,-0.1891639027299376,-0.47740645772792994,0.202410946430672,0.26761019438361366,0.3051989564959051,1.34690300784707,-0.2911935380454332,0.6676990820273834,-0.06705012244557546,-0.19560915322981964,-0.6209122758331265,0
1,20.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.10182457763650346,0.12929759261237095,-0.5998374906340412,0.2605597763896628,-0.5513285325340842,-0.20612151699933182,-0.2378022665697343,0.575087855115565,-0.27531460074515235,0.1302735549667991,0.31392114642119373,0.46629980387295994,-0.4849789411355238,0.4078031586031654,0
1,19.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.1534924182890401,-0.314346812286959,-1.0432020868666625,0.17160697835362415,-0.3305532969409941,0.3619576284594247,-0.37402440490281746,-0.24365975202829068,0.3240935720097321,0.29690972228179474,-0.13540348385875087,-0.22341902599158336,-0.07184804130288158,-0.18203587558164605,0
1,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-2.0,-0.9281722621381597,0.3004369340138663,-0.02072132323144314,-0.3195706913534885,-0.03404915275523981,0.09144980419351145,-0.27613886917896885,0.17729654153354507,-0.32537967247683175,-0.07779428981714065,0.041347106918787103,-0.18798045554930545,0.1334478249913737,-0.3594101700427808,0
0,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,-0.9639271651920711,-0.07394216421886503,0.07770052769759703,-0.09808481712833575,0.9448841173418876,-0.03165088950967059,-0.35941149256400506,0.01110322465684829,0.04259201278519051,-0.20242528133049228,0.18185921569220928,0.09948039571197329,0.2369214870797444,-0.1545265319252571,0
1,19.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.0,-2.0,2.197509628269901,0.2482194734255648,-0.32522992676286244,-0.08105953396255763,0.3957959283907356,1.0072351351093682,0.4120453405752143,0.9486883397552223,-0.44681192493160055,0.27304014456667425,-0.1949380967678915,-0.10195228101733876,-0.299073155934015,-0.016181962009531863,1
1,23.0,14,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-4.0,1.0,-4.0,1.0153827602280505,0.7026500724440387,0.47782196166707647,1.0815287307206491,-0.8405363270460283,-0.4476882283123794,0.19378171412071057,0.3598848496669507,0.1850881604233554,-0.15087662685546832,-0.17988806928992526,0.5434606118342572,0.7765639754129319,-0.16542291171760934,1
1,27.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,0.12515947610607978,-0.5126451193357738,-0.48943494050550457,0.605337622403175,-0.08589031927653598,0.6364702363036462,-0.0892852269041045,-0.4546437405253869,-0.2670230153370659,0.09650909550524248,0.23388342891699748,-0.3966388446813111,-0.2534395626902777,-0.42260052840325874,0
1,22.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,-3.0,1.5590747555409312,0.022698667058530693,0.7197512853237682,-0.7619200533128159,-0.11275181804492121,0.015169403511463609,-0.060741375709114795,-0.38781322740769797,-0.476378695771905,0.7258235014202686,0.47404039435546724,-0.08868323538432243,0.36804668370468535,-0.022500475285837575,1
1,21.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,1.1274835207938048,-0.4123219920193796,0.34028010565958333,-0.8078757822943768,-0.31543338770838136,0.10555626396838774,-0.18267197025839144,-0.26177490533451897,-0.6967305641964711,-0.368909630445139,0.2441626895026648,-0.14935707420957314,-0.44267751520670046,0.05515972652966084,1
1,21.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.7174757433825953,-0.01841541375262035,-0.316796572714128,-0.26882597005758235,0.005651959900368061,0.016209882813090947,0.7958310970955733,0.12609468858388986,-0.21981864962412712,0.14478778435617784,-0.40733481746801165,-0.2562901735875814,0.014400945073131395,0.05796944613312864,0
0,25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.5099926948220913,-0.986125945100612,0.3755675207331904,-0.647658980039533,0.007403098461283487,-0.4633439143590088,-0.5831831263667386,0.09011849815271146,0.33076663683703117,0.29306650434825204,-0.08474052233832963,-0.24265945113398124,-0.6435283626546334,0.34283763813276086,1
1,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.881126662459673,0.6872501644384478,-0.2531452097792148,-0.31501396422578687,0.1910253295186975,0.23796830512638795,-0.5230671211333947,0.45824626536891055,-0.34929102370757503,0.0066643189306666,-0.06482715765674488,-0.08510138364954213,0.03935642938124968,-0.10877347159221415,0
1,22.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-1.0,-0.48256770567456586,-0.01824457546707774,-0.7581095798703149,0.4546286339869009,-0.15537577413034254,0.38310372556797606,0.28489371423870724,-0.32945700550398543,0.36525213501906867,-0.14234490437746283,0.7543882211718668,-0.11420315142548983,0.28113643453928333,0.1072222242778893,0
1,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,-3.0,-0.7185137096684853,0.12219825128005762,0.7584592877749889,0.26854674539838097,0.29193078974854186,0.8267558236497856,-0.12036201967251901,-0.3768624888724612,-0.6264879655986001,-0.27506130647349814,0.6346623554031318,0.5561721731407936,-0.2854547027072104,-0.09795697850598069,0
1,21.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-1.0,1.0282272901840406,0.47893921703879816,-0.7422439415311158,0.13131803035265088,0.07071408134605339,0.5540084233084593,-0.3817608759618538,-0.02510824950960128,0.1832966539999128,-0.6628095120954044,-0.4716690192846349,-0.32544785271864746,0.31493106631251044,0.35595727060836724,1
1,27.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,-4.0,2.0,-4.0,1.5523856835603518,0.3067478783832576,1.7094346606608075,0.23451409467987394,-0.3840450033889753,0.5485666515536642,0.15270529909504854,-0.7741910296818705,0.27067805878839424,0.15252051561194852,-0.04720552602030824,-0.29203806726207265,-0.07151268394649841,-0.2379309670599141,1
1,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-3.0,0.2870822076476011,0.37825350130095575,0.8831574933737182,0.39600569512267686,-0.05962239254838106,0.6248382416446604,0.3096111711823781,-0.5031703691006018,-0.144506342051214,-0.17069207443797282,0.9002526669151265,-0.908411428411988,-0.12206672341204604,1.0230624880732402,0
0,25.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,0.22932694073910653,-0.7864608720738859,1.4336869850172635,-0.07249566015342114,0.08735429509513008,0.21583584327528188,-0.023960012068532478,0.6777006549051905,0.5147378689589581,0.19979107444424782,0.1966187896631025,-0.4326142396560648,-0.047888813466681,0.005195142582321865,0
0,19.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-1.0,1.0833401649602317,-0.793419661904592,-0.8414511829006606,-0.46553947918839683,0.540856817540298,-0.34984653110530023,-0.33225036535044267,-0.23291055737326985,0.2205012995136435,-0.5198910785289125,0.4522732977784313,-0.11285774321064374,0.174027889250625,0.16603656024367758,1
1,18.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.4575826245309168,-0.09660800797967545,-0.8765015647160664,0.2136130276171052,-0.08138218000709108,0.09728769231784233,0.8628414628344415,0.3262667286443911,-0.07270811483554711,0.16444573802782284,-0.10045063263485211,-0.2343015025790904,0.07084179810177688,-0.1265301819689885,0
0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-1.0,-0.7227103394591218,-0.41176370856433037,-0.13100905805912202,-0.08264248125238942,0.8204941971634189,-0.3068813569581743,0.6729796805399404,0.14948653286812927,0.018829225395438576,0.06642613907159314,-0.4111179495966984,-0.05584044777301283,0.0436243166605567,0.11663344780204604,0
1,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-3.0,1.0,-3.0,-0.06330441937294509,-0.5618722078317966,0.4376197478903066,0.11320431716852325,-0.3883855191216163,0.44361714709710376,-0.2865993402795732,-0.3594798617809524,-0.2518378766587494,0.39165300138561654,-0.5590572984159061,0.5715793254575671,0.46056633634582844,-0.08320190547732517,0
1,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-4.0,3.0,-4.0,-0.44543891795158175,-0.21160464125068346,0.9283182952804439,0.5426136346723083,-0.14075305873023533,0.5260509190877044,0.2160808336068308,-0.5865546338086305,-0.5294851878525929,-0.22430042527215302,0.49243033676147896,0.6354439540898941,-0.44493904132013756,0.3005363954466684,0
1,27.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-3.0,2.0,-4.0,0.14682660884420456,0.08178350668847519,0.32642560129066805,1.2658413949557425,-0.3056035098391872,0.5542908444788273,0.18339289999094263,-0.06578682776271066,-0.23023822707876207,-0.4582218930254384,0.2350429020066998,0.014982133691687684,-0.40065695398093276,0.2015235014642866,0
0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,2.0,-2.0,-0.28464567762028864,-0.8008051765452793,0.12777617289745888,0.233307936813924,0.41538035290709935,-0.2411181265614371,-0.4252112634221101,-0.5046129473671286,-0.13920969294523058,0.06952910707221223,-0.221126533858572,0.1620297561158464,0.002020597349326972,0.1613798999353228,0
1,31.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-2.0,-0.704319584265545,0.02777278275621797,-0.02974623618548076,-0.14140416289409388,-0.3379041691851058,-0.09326190142934368,0.06597883257626336,-0.10022866259160156,-0.03299634557774786,-0.062425556612226867,-0.15462099473710458,-0.2430987463061511,0.08528668167153912,-0.008410814313487506,0
1,32.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-3.0,-0.6012037288043081,-0.1719677685500637,0.22999262222185168,0.10334017107458089,-0.6372494389482073,-0.348737337745676,-0.049026638327166396,-0.0010769852864130275,-0.27556318390984763,-0.23460780303731846,-0.0018485918794473818,-0.0730458673430495,-0.040729021046936084,0.2124373317697219,0
1,23.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,0.003993326081993329,0.16600457077421996,0.3052698120300586,-0.8487142929570646,-0.06889422119367816,0.26084719520038263,0.3162957817853013,-0.29563685635979803,0.8275783356503215,-0.5724086157408075,0.12123173515585883,-0.1070972526586126,0.05915379273639555,-0.030627790918901148,0
0,22.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-2.0,-0.21649160529990855,-0.8049212783594293,0.07638062764074412,0.17057796323643487,0.15321747909085429,-0.49066908268584386,-0.5072437554367815,-0.15036541800184436,-0.19026265469377895,0.09308920930807717,-0.33269205347291886,-0.21463058543120722,0.006780580089338416,0.04923869976354055,0
1,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,1.0,-2.0,0.13390336906538577,0.32167470262123,-0.049975921489744085,0.29269032880925067,-0.14182031805728287,-0.2225615506390934,-0.37422858072917187,-0.49222425944436793,-0.25273991359440445,0.33156665182455003,-0.8517389861880758,-0.27093116407194795,0.12126115283328628,0.13602115775194173,0
1,22.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,1.0,-4.0,-0.10835232233899797,0.03695881551011948,0.48223761094501805,-0.04968532870919323,-0.7633625400496536,-0.5225818811057494,0.185991273544468,0.07033599548908162,-0.3713969437938009,-0.5881833786860033,0.09831293490800566,0.32362683083196997,-0.007084267274440338,-0.07752289807494307,0
1,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,-2.0,-0.8500312744473801,0.5209503235309159,0.0900252130695963,-0.29015634938961793,0.02645101340271418,-0.04862792233252197,-0.1588550267885073,-0.05950467011159014,-0.3325356128164464,0.2973053075869307,0.42357767905312443,-0.4626164640601794,0.17811155902614628,-0.24899390196310248,0
1,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-2.0,-0.8898519005164907,0.26670902179283873,0.05894817017902998,-0.2525123997482005,-0.11368511247574406,0.030277810351657032,-0.2889454228271427,0.24197318669788448,-0.410431001923446,-0.08421443278070653,0.07364897261367982,-0.10945969841736776,0.09316528612191315,-0.28343750680439866,0
1,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,-0.9363070546304496,0.6850913216314336,-0.18401658646073535,-0.21249691482136193,0.40989612175401025,0.5035635856192511,-0.46246889350868037,0.11973460668498728,-0.26487547822903906,-0.05056991232480693,0.05993408664200986,0.2854488704956033,0.05557024746238735,0.04184474943067534,0
1,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,2.0,-3.0,-0.6495164667395431,-0.18650188010050656,0.15281693017299666,0.06633451635288486,-0.3352121225181158,-0.030662451942334853,0.7891411548908943,0.07022962835747465,-0.42167246073208015,0.13924351993097156,-0.12715141858350276,0.1561625051921932,-0.1842506697167632,0.31225503633030854,0
1,17.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0281381915562762,-0.3394774995520298,-0.9525463550757988,-0.2844775084935279,0.28012458317394684,0.29157966552884335,0.7093528935499215,0.015250784434845243,-0.6154499257145055,0.00157881927672715,0.07979010013609523,0.006100317405781919,-0.6567702768152236,-0.7655839113494562,1
1,21.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0140482970850295,0.027298132063965308,-0.716572692832423,0.07819767107133521,-0.19100848308518015,0.23523333387879253,-0.21858892138284156,-0.20233472566664437,0.19975958275529698,-0.8822840378247443,-0.29321602063189706,-0.7496962348305621,0.4669230630867589,0.14987448615819055,1
0,22.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-3.0,1.0,-3.0,0.6889488733396271,0.2680178409223266,0.6061428489729044,-0.08701316692586596,0.2417432309922394,-1.1669508637370813,-0.025336541640596184,0.20925137600490318,0.606594120294517,-0.25447367684208616,-0.26198252950460615,0.4412670130609486,-0.5456535832712249,0.016815886015318245,1
1,23.0,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-2.0,-0.7804816029951485,0.07131563615940197,-0.1273904108486359,-0.13138260961752818,-0.28238343387645215,0.26473311380481523,-0.04359168781514049,-0.2431295049911313,0.3881712804615111,0.018133247765606413,0.06571635698796038,0.04157805069926076,-0.13292464098279097,0.3552562251565904,0
1,22.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-1.0,3.0,-1.0,-0.3731775331598522,-0.2508095333034292,-0.2874118069295443,0.258698227770072,0.1332995747932026,1.188069735442113,0.8988043881369148,0.05157953584489144,1.2188856250700275,0.5932694182854779,0.025251742483096223,0.8593726167314897,-0.01975514286804643,-0.04729393046913837,0
0,27.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-3.0,2.0,-3.0,0.4617297298573994,-0.20700562687139462,0.305099637665898,0.6729248146082268,0.24336169738372457,-0.5122603740035766,0.1733604381634405,0.20777917727728748,0.39613106206974064,0.02358330391412697,0.38975395894564296,0.9709542186913929,0.9153311825959022,-0.25097943292497255,1
1,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,0.4720567178437058,-0.5361846998134834,0.06669577355671988,-1.0978235492586992,-0.11096217181410714,0.9244960946089511,-0.399646570393725,-0.29816570085280675,0.9886611922144753,0.7367030219137825,-0.23388672611298805,0.2966751773119329,-0.19628814191110985,0.2954872766388382,1
1,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-2.0,-0.8477294813824061,0.6486942928692733,-0.12246954822125605,-0.21648495997496306,0.0653114173052756,0.21129837670802337,-0.5534735822516854,0.48873771889238704,-0.4005430003018712,-0.010533499616415188,-0.02040048886989079,-0.039853388188497256,0.004921048557870474,-0.07007744331142095,0
